,text,timestamp_ms,id,user.id,user.screen_name,hashtag,clean_text
4281,"RT @LanaDelReyWorld: Lana Del Rey will be attending the 72nd Annual Golden Globe® Awards broadcast this Sunday, January 11. #GoodLuckLana h…",1421015939062,554407147727888384,2205857365,LilitDavtyan13,['GoodLuckLana'],": lana del rey will be attending the nd annual golden globe awards broadcast this sunday, january . h"
4282,RT @TwitterMovies: We're on the red carpet at the #GoldenGlobes with the Twitter GIF station! http://t.co/TW1llSBFuj,1421015939126,554407147996708866,242359437,kirstinestewart,['GoldenGlobes'],: we're on the red carpet at the with the twitter gif station!
4283,RT @goldenglobes: Ernst &amp; Young handcuffed to the #GoldenGlobes winners as they walk down the #redcarpet. http://t.co/BGyXJpU3bq,1421015939157,554407148126765056,101854095,rainbowjay2,"['GoldenGlobes', 'redcarpet']",: ernst &amp; young handcuffed to the winners as they walk down the .
4284,RT @_thatcameraguy_: @JihaneEter and myself will be your Twitter correspondents for tonight's 72nd Golden Globe Awards on NBC,1421015939167,554407148168294402,520873287,JihaneEter,[],: and myself will be your twitter correspondents for tonight's nd golden globe awards on nbc
4285,(KABC) Golden Globes Awards 2015: Nominees and Winners: Find out which celebrities took home awards Sunday nig... http://t.co/XQ3vwQIJ5D,1421015939178,554407148214419456,188550662,LANewsSource,[],(kabc) golden globes awards : nominees and winners: find out which celebrities took home awards sunday nig...
4286,"RT @adryenn: You, Me &amp; the Red Carpet! Today! @goldenglobes with @accesshollywood Tweet me, follow #access for backstage secrets! http://t.…",1421015939233,554407148445507585,17032058,girlasu,['access'],": you, me &amp; the red carpet! today! with tweet me, follow for backstage secrets! ."
4287,RT @LanaDelRlley: Lana Del Rey will be attending the Golden Globes tonight,1421015939330,554407148852355072,395026435,_stank_face_,[],: lana del rey will be attending the golden globes tonight
4288,RT @Anythingbatch: All the winners are in those briefcases @goldenglobes :-) http://t.co/aMeUWDnNbm,1421015939832,554407150957895681,1112901626,jessie_sabrina,[],: all the winners are in those briefcases
4289,RT @goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come...,1421015939868,554407151108907008,1112901626,jessie_sabrina,"['GoldenGlobes', 'RedCarpet']",: the is open! here they come...
4290,"RT @JennyMTC: Today.
And the Golden Globe goes to..... Meryl Streep for Into the woods.",1421015939949,554407151448625152,497015439,itsmyreligion,[],: today.and the golden globe goes to..... meryl streep for into the woods.
4291,"""Golden Globes: From the Red Carpet"" by Samantha Stark via NYT http://t.co/wcwyszKIkz",1421015939966,554407151519940608,60376839,imsomania,[],"""golden globes: from the red carpet"" by samantha stark via nyt"
4292,I'm really enjoying Brad Goreski on E!'s red carpet commentary. He knows what he's talking about. #GoldenGlobes,1421015940034,554407151805136900,23629333,EWellingtonPHL,['GoldenGlobes'],i'm really enjoying brad goreski on e!'s red carpet commentary. he knows what he's talking about.
4293,RT @BradBessey: .Rosamund Pike 1st on the @goldenglobes #redcarpet #ETGlobes @KevinFrazier @nancyodell http://t.co/PBlvxOUxVf,1421015940098,554407152073576448,1599108356,ariiannemartell,"['redcarpet', 'ETGlobes']",: .rosamund pike st on the
4294,RT @goldenglobes: Looks like at least one of the tables at tonight's #GoldenGlobes is a little British. #Downton http://t.co/MOWzMAdWee,1421015940234,554407152644001794,1868016284,Snegana_cher,"['GoldenGlobes', 'Downton']",: looks like at least one of the tables at tonight's is a little british.
4295,RT @delenaftgrey: GG AWARDS STREAM http://t.co/qFwvvGdqqu,1421015940301,554407152924643328,1631456154,JockersJennifer,[],: gg awards stream
4296,Not sure what I'm looking more forward to tonight: the actual #GoldenGlobes or @JenHatmaker live tweeting said #GoldenGlobes. Probably equal,1421015940512,554407153810014208,178917867,heyMeff,"['GoldenGlobes', 'GoldenGlobes']",not sure what i'm looking more forward to tonight: the actual or live tweeting said . probably equal
4297,😁# GoldenGlobes,1421015940599,554407154174545920,46467242,KristenDuPont1,[],goldenglobes
4298,Is it starting yet?! Keep me updated while I'm working! #ERedCarpet #GoldenGlobes #sunglasses #OneUpSun #sunglasshut http://t.co/oFLWYYtVFH,1421015940641,554407154351095808,244641254,caitigaga,"['ERedCarpet', 'GoldenGlobes', 'sunglasses', 'OneUpSun', 'sunglasshut']",is it starting yet?! keep me updated while i'm working!
4299,"Teri wants to have a golden globe party, so feel free to come over tonight and make her whole year...",1421015940724,554407154698838016,383951947,jaycie_schenone,[],"teri wants to have a golden globe party, so feel free to come over tonight and make her whole year..."
4300,RT @nbc: Get ready to see all of your favorite stars! Tune-into the #GoldenGlobes at 8pm ET on NBC. http://t.co/lTeGYZVzYx,1421015940844,554407155202527233,2159979733,flawlessbiebs_1,['GoldenGlobes'],: get ready to see all of your favorite stars! tune-into the at pm et on nbc.
4301,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015941183,554407156624408578,254310932,ALMARARI88,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4302,RT @nbc: Hollywood’s favorite night has arrived! Don’t miss Tina Fey and Amy Poehler host the #GoldenGlobes at 8pm ET on NBC. http://t.co/n…,1421015941309,554407157152878594,546394375,BHofsass,['GoldenGlobes'],: hollywoods favorite night has arrived! dont miss tina fey and amy poehler host the at pm et on nbc.
4303,"ohhh its that time of year again. lets see who takes home a Globe tonight!
#GoldenGlobes",1421015941389,554407157488439296,23991910,freshoil,['GoldenGlobes'],ohhh its that time of year again. lets see who takes home a globe tonight!
4304,"Wow: according to Google, George Clooney already won the Golden Globes. All of them, I guess? #savedyouawatch http://t.co/yhHCORTzZd",1421015941497,554407157941420033,18059424,_alastair,['savedyouawatch'],"wow: according to google, george clooney already won the golden globes. all of them, i guess?"
4305,"What do you reckon?
#GoldenGlobes
Awards for
#Whiplash
#CaKe
#Birdman
THINK SO! http://t.co/puRDtQnD14",1421015941551,554407158167908354,2769214515,CartoonSorcery,"['GoldenGlobes', 'Whiplash', 'CaKe', 'Birdman']",what do you reckon? for so!
4306,"RT @JohnStamos: Winners in my eyes!  RT @nottjmiller 
Finally time to lose at the golden globes.   http://t.co/n85q8owSfO",1421015941991,554407160013422594,2894893575,Stamosislife,[],: winners in my eyes! rt finally time to lose at the golden globes.
4307,"RT @HisDuckling: Btw, follow @newzcard for updates and live pictures from the #GoldenGlobes red carpet! 😊",1421015942576,554407162466668544,1703853373,newzcard,['GoldenGlobes'],": btw, follow for updates and live pictures from the red carpet!"
4308,RT @Samegirl4ever: Excited to see what @jlo is wearing tonight at the @goldenglobes she always look hella good 🔥,1421015942728,554407163104604160,57525023,123brianna123,[],: excited to see what is wearing tonight at the she always look hella good
4309,RT @MovieMantz: It's official: The red carpet is opening NOW! #GoldenGlobes #Access @accesshollywood,1421015942892,554407163792068608,260858243,TheMarlyn,"['GoldenGlobes', 'Access']",: it's official: the red carpet is opening now!
4310,RT @ELLEUK: The #GoldenGlobes are about to get underway! Here are 14 dresses we're hoping to see on the red carpet tonight: http://t.co/FUu…,1421015942909,554407163863760896,1562340570,beauty_damned,['GoldenGlobes'],: the are about to get underway! here are dresses we're hoping to see on the red carpet tonight:
4311,RT @goldenglobes: The #GoldenGlobes #RedCarpet is open! Here they come...,1421015942930,554407163951845378,637319539,gayinforfeyin,"['GoldenGlobes', 'RedCarpet']",: the is open! here they come...
4312,RT @frontrowguide: #RedCarpetReady Gowns from @MasonbyMM available at http://t.co/A0rfbI3xwR #GoldenGlobes #AwardSeason #Fashion http://t.c…,1421015942991,554407164207710209,1463299213,artistsoftmrw,"['RedCarpetReady', 'GoldenGlobes', 'AwardSeason', 'Fashion']",: gowns from available at
4313,My mom is making red carpet snacks. #GoldenGlobes #ohdeb,1421015943203,554407165096517633,307954028,taylor_beanz,"['GoldenGlobes', 'ohdeb']",my mom is making red carpet snacks.
4314,"Football, yoga and the Golden Globes...a good Sunday.",1421015943214,554407165143044096,52473316,MandeeHayes,[],"football, yoga and the golden globes...a good sunday."
4315,I think I'm gonna miss the Globes tonight because I'm not going to be home + my DVR is already full for tonight. The nominees suck anyway.,1421015943486,554407166283894785,32276498,joemichs,[],i think i'm gonna miss the globes tonight because i'm not going to be home + my dvr is already full for tonight. the nominees suck anyway.
4316,Note: @ChanningTatum is just as sexy in person. I know. I met him. #GoldenGlobes http://t.co/iIdMcuSYBe,1421015943528,554407166460067840,567723380,TheWriteWoman,['GoldenGlobes'],note: is just as sexy in person. i know. i met him.
4317,"The 2015 Golden Globes are tonight! Here is a post I made with my picks. Whatcha think?
http://t.co/RUkXGpiO25",1421015943576,554407166660976640,272183551,GregePorter,[],the golden globes are tonight! here is a post i made with my picks. whatcha think?
4318,Wait why are the Kardashians going to be at the Golden Globes? Like wtf that's really stupid,1421015943643,554407166942003200,946959402,medusazarry,[],wait why are the kardashians going to be at the golden globes? like wtf that's really stupid
4319,RT @wiwibloggs: Austrian drag queen @ConchitaWurst in Hollywood: I am not afraid of Putin or terrorists http://t.co/HpbHlR8pwB via @wiwimik…,1421015943664,554407167030468608,2532821654,XOXOConchy,[],: austrian drag queen in hollywood: i am not afraid of putin or terrorists via
4320,"@AttackResist Meh, that's just the Red Carpet bollocks. But thanks!",1421015943670,554407167055659008,23674485,danbullock,[],"meh, that's just the red carpet bollocks. but thanks!"
4321,RT @okpipes: i feel like im at the golden globes and im like presenting or something why am i so stressed out,1421015943877,554407167923875840,98918007,vausemvnlovato,[],: i feel like im at the golden globes and im like presenting or something why am i so stressed out
4322,RT @hit107adelaide: Celebrity hit: Entourage is filming scenes for the upcoming movie on the red carpet at today's Golden Globes. http://t.…,1421015943940,554407168187723778,30863047,thekirstyshow,[],: celebrity hit: entourage is filming scenes for the upcoming movie on the red carpet at today's golden globes. .
4323,I liked a @YouTube video from @poptrigger http://t.co/HdaXhURYKV 5 Most SHOCKING Moments At The Golden Globes,1421015944074,554407168749760512,42991766,MuzicandAnger,[],i liked a video from most shocking moments at the golden globes
4324,This is cool: the cast of #Entourage filming on the #GoldenGlobes red carpet! http://t.co/1sJOLJfIGk http://t.co/aTvEsujqKC,1421015944231,554407169408655362,74578857,popsugarau,"['Entourage', 'GoldenGlobes']",this is cool: the cast of filming on the red carpet!
4325,RT @BritishVogue: Are these the most beautiful #GoldenGlobes gowns of all time? http://t.co/BRM2nWDpEZ http://t.co/iJ4jevOQyM,1421015944243,554407169458982912,238978663,lou_mcdade,['GoldenGlobes'],: are these the most beautiful gowns of all time?
4326,RT @NYTMovies: This is it for Tina Fey and Amy Poehler as Golden Globes hosts http://t.co/v1ca3ntCv0 http://t.co/QoTJcjTHS2,1421015944478,554407170444644353,14437964,tayoulevy,[],: this is it for tina fey and amy poehler as golden globes hosts
4327,RT @janaay_naayy: The golden globes give me life,1421015944494,554407170511736832,1549546926,yumnayumnayumna,[],: the golden globes give me life
4328,"http://t.co/zdgyP8RM9c #ksa #arabsex #sex #porr #webcam #azgın #amcık ""Golden Globes: From the Red Carpet"" by ... http://t.co/eaHIxHh55q",1421015944786,554407171736485888,2812610391,Zenan10484536,"['ksa', 'arabsex', 'sex', 'porr', 'webcam', 'azgın', 'amcık']","""golden globes: from the red carpet"" by ..."
4329,RT @Forbes: Ava DuVernay is the first African-American woman to be nominated in the best director category at the Golden Globes: http://t.c…,1421015944832,554407171929014272,40253976,KikiBakerBarnes,[],: ava duvernay is the first african-american woman to be nominated in the best director category at the golden globes:
4330,RT @ShyGlizzy: every year we gettin money #2k15 #GG,1421015944871,554407172093005824,235731097,KoolieBandz,"['2k15', 'GG']",: every year we gettin money
4331,Who's watching the #GodenGlobes tonight?! We'll be live-tweeting! #GoldenGlobes2015,1421015945182,554407173397032960,618391795,THEROAMIES,"['GodenGlobes', 'GoldenGlobes2015']",who's watching the tonight?! we'll be live-tweeting!
4332,".@FManor75 This is the info I have found, so far, for the Red Carpet and GG broadcast and streaming sources.  http://t.co/eONNp9qncF",1421015945606,554407175175802880,2293697378,Yr_Obt_Svt,[],". this is the info i have found, so far, for the red carpet and gg broadcast and streaming sources."
4333,I am apologizing in advance for my tweets/snaps of the golden globes 😏,1421015945770,554407175863668736,234094141,laurenlamango,[],i am apologizing in advance for my tweets/snaps of the golden globes
4334,RT @Cosmopolitan: DRONES Are Invading The Golden Globes Red Carpet http://t.co/mASCQQogcg http://t.co/wLxikSbZlD,1421015945898,554407176400568322,1858471682,JaneMoyen,[],: drones are invading the golden globes red carpet
4335,“@lululemonmen: @justinrubin All great choices.” In 2015 #Yoga paints are red carpet ready! @lululemon,1421015945922,554407176500809728,24199094,justinrubin,['Yoga'],: all great choices. in paints are red carpet ready!
4336,RT @falleneverlark: id laugh so hard if josh and chris both went to the golden globes and sat by each other,1421015946145,554407177436532738,240474350,anagonzabaym,[],: id laugh so hard if josh and chris both went to the golden globes and sat by each other
4337,RT @Nat_Tyus: #BenedictCumberbatch is the great actor. He must take  #GoldenGlobes for the  #AlanTuring role. #TheImitationGame http://t.co…,1421015946211,554407177713369089,1601295986,CumberladiesBR,"['BenedictCumberbatch', 'GoldenGlobes', 'AlanTuring', 'TheImitationGame']",: is the great actor. he must take for the role.
